name,address,arrondissement,code_insee,annee_scolaire,type,lat,lng
PARMENTIER (11 B) MAT,11 bis PARMENTIER (11 B) MAT,11ème Ardt,75111,2026-2027,Maternelle,48.859756038515556,2.3788002257014074
EMILE ZOLA (35) MAT,35 EMILE ZOLA (35) MAT,15ème Ardt,75115,2026-2027,Maternelle,48.846558392786704,2.282425091676537
VERSAILLES (141) MAT,141 VERSAILLES (141) MAT,16ème Ardt,75116,2026-2027,Maternelle,48.84212000885554,2.2680174330571736
TRAVERSIERE (41) MAT,41 TRAVERSIERE (41) MAT,12ème Ardt,75112,2026-2027,Maternelle,48.847630956396955,2.3732439603398956
JOSEPH DE MAISTRE (94) MAT,94 JOSEPH DE MAISTRE (94) MAT,18ème Ardt,75118,2026-2027,Maternelle,48.89328502795117,2.330324707554502
SOUZY (4-12) MAT,4 SOUZY (4-12) MAT,11ème Ardt,75111,2026-2027,Maternelle,48.85174106681559,2.3886934164024707
BUFFON (15 B) MAT,15 bis RUE BUFFON,5ème Ardt,75105,2026-2027,Maternelle,48.842546607106094,2.3618682408825737
BOULARD (23) MAT,23 BOULARD (23) MAT,14ème Ardt,75114,2026-2027,Maternelle,48.833736699754986,2.3289352314031793
NOYER DURAND (5) MAT,5 NOYER DURAND (5) MAT,19ème Ardt,75119,2026-2027,Maternelle,48.886731773138386,2.399123320054973
PELLEPORT (99) MAT,99 PELLEPORT (99) MAT,20ème Ardt,75120,2026-2027,Maternelle,48.87020949208667,2.399462176513419
MONT CENIS (77) MAT,77 MONT CENIS (77) MAT,18ème Ardt,75118,2026-2027,Maternelle,48.89207701097171,2.3439649798902322
DUPLEIX (21) ELEM,21 DUPLEIX (21) ELEM,15ème Ardt,75115,2026-2027,Elémentaire,48.851482443324564,2.2971938831414604
ROMAINVILLE (59) ELEM B,59 ROMAINVILLE (59) ELEM B,19ème Ardt,75119,2026-2027,Elémentaire,48.87737810883743,2.4032320643144987
LOUIS BLANC (49 B) ELEM,49 bis LOUIS BLANC (49 B) ELEM,10ème Ardt,75110,2026-2027,Elémentaire,48.88240948656542,2.362516253533549
COMPANS (106) ELEM A,106 COMPANS (106) ELEM A,19ème Ardt,75119,2026-2027,Elémentaire,48.880385546568775,2.389781418436631
VOLTAIRE (8) ELEM,8 VOLTAIRE (8) ELEM,11ème Ardt,75111,2026-2027,Elémentaire,48.852651927441485,2.3904995764405164
CLIGNANCOURT (61) ELEM,61 CLIGNANCOURT (61) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.88793298898723,2.3477978551722156
HERMEL (20) ELEM,20 HERMEL (20) ELEM,18ème Ardt,75118,2026-2027,Elémentaire,48.89130095300317,2.3445130809929275
NEUVE ST PIERRE (15) ELEM,15 RUE NEUVE SAINT PIERRE,4ème Ardt,75104,2026-2027,Elémentaire,48.853791125770925,2.363136633035867
DUQUESNE (42) ELEM,42 AVENUE DUQUESNE,7ème Ardt,75107,2026-2027,Elémentaire,48.84959294215656,2.313024269188942
LITTRE (6) ELEM,6 RUE LITTRE,6ème Ardt,75106,2026-2027,Elémentaire,48.84564322059343,2.323773103790429
LOUISE MICHEL,11 RUE JEAN POULMARCH,10ème Ardt,75110,2026-2027,Collège,48.872309051411165,2.3636082456277463
BUFFON (21) ELEM,21 RUE BUFFON,5ème Ardt,75105,2026-2027,Elémentaire,48.84248272252251,2.3612490633925756
GEORGES BRASSENS,4 RUE ERIK SATIE,19ème Ardt,75119,2026-2027,Collège,48.88433022802427,2.3863943215388685
MARX DORMOY,55 RUE MARX DORMOY,18ème Ardt,75118,2026-2027,Collège,48.888496875091114,2.359697412102091
FRANCOIS COUPERIN,2 ALLEE DES JUSTES DE FRANCE,4ème Ardt,75104,2026-2027,Collège,48.85505968002608,2.356278388990961
AUGUSTE RODIN,19 RUE CORVISART,13ème Ardt,75113,2026-2027,Collège,48.83256966693821,2.347148574677879
AIME CESAIRE,22 RUE PAJOL,18ème Ardt,75118,2026-2027,Collège,48.88762931994629,2.3618099928250684
FRANCOISE SELIGMAN,21 RUE DE SAMBRE ET MEUSE,10ème Ardt,75110,2026-2027,Collège,48.87485079446566,2.371691242263032
GEORGES ROUAULT,3 RUE DU NOYER-DURAND,19ème Ardt,75119,2026-2027,Collège,48.88660919266352,2.3990770619653667
PIERRE DE RONSARD,140 AVENUE DE WAGRAM,17ème Ardt,75117,2026-2027,Collège,48.88588609596083,2.3040936300187407
MAURICE UTRILLO,100 BOULEVARD NEY,18ème Ardt,75118,2026-2027,Collège,48.89820810689648,2.3447564327292643
HIPPOLYTE MAINDRON (48) ELEM,48 HIPPOLYTE MAINDRON (48) ELEM,14ème Ardt,75114,2026-2027,Elémentaire,48.83040457696267,2.320559194450543
BAUDRICOURT (53) ELEM A,53 BAUDRICOURT (53) ELEM A,13ème Ardt,75113,2026-2027,Elémentaire,48.825936484563044,2.3632610167782233
REPUBLIQUE (100) ELEM,100 REPUBLIQUE (100) ELEM,11ème Ardt,75111,2026-2027,Elémentaire,48.863557047700674,2.3827617701459625
MATHIS (14) ELEM,14 MATHIS (14) ELEM,19ème Ardt,75119,2026-2027,Elémentaire,48.890865288285724,2.375498128730608
JEAN JAURES (160) ELEM,160 JEAN JAURES (160) ELEM,19ème Ardt,75119,2026-2027,Elémentaire,48.88728920069014,2.3880225161215285
AUBERVILLIERS (132) ELEM,132 AUBERVILLIERS (132) ELEM,19ème Ardt,75119,2026-2027,Elémentaire,48.89194768694661,2.3693696822056296
MADEMOISELLE (81) ELEM,81 MADEMOISELLE (81) ELEM,15ème Ardt,75115,2026-2027,Elémentaire,48.84338040601088,2.3004089747378615
VALMY,199 QUAI DE VALMY,10ème Ardt,75110,2026-2027,Collège,48.881623867084365,2.368318407704825
JEAN-BAPTISTE CLEMENT,26 RUE HENRI CHEVREAU,20ème Ardt,75120,2026-2027,Collège,48.86995320747503,2.3893779158619775
ROLAND DORGELES,63 RUE DE CLIGNANCOURT,18ème Ardt,75118,2026-2027,Collège,48.88824190894073,2.3478620292642036
